city,city_id,country,type_name,rides_badbid_cnt,rides_cnt,badbids_share,badbid_ratio_avg,rides_at_risk
Panama,5548,Panama,6-seater XL,214,1895,0.242,1.134,0.113
Birgunj,5953,Nepal,moto_econom,40,358,0.259,1.124,0.112
Cravinhos,21775,Brazil,auto_econom,0,1,0,,0
Cobán,6079,Guatemala,moto_econom,13,116,0.145,1.097,0.112
Calnali,24188,Mexico,auto_econom,0,1,0,,0
Esperanza,24556,Mexico,auto_econom,0,1,0,,0
Turicato,24854,Mexico,auto_econom,0,1,0,,0
Iporá,21919,Brazil,auto_econom,0,1,0,,0
Pijiño del Carmen,23123,Colombia,auto_econom,0,1,0,,0
Ipiaú,21916,Brazil,auto_econom,0,1,0,,0
Актау,258,Казахстан,6-seater XL,23,208,0.197,1.087,0.111
Urubici,32536,Brazil,auto_econom,0,1,0,,0
Palau,24628,Mexico,auto_econom,0,1,0,,0
Bom Jesus,21614,Brazil,auto_econom,0,1,0,,0
Bento Gonçalves,5072,Brazil,intercity_buses,0,1,0,,0
Tzucacab,24562,Mexico,auto_econom,0,1,0,,0
El Carmen Tequixquitla,24660,Mexico,auto_econom,0,1,0,,0
Amacuzac,24654,Mexico,auto_econom,0,1,0,,0
Piracaia,22250,Brazil,auto_econom,0,1,0,,0
Atarjea,24894,Mexico,auto_econom,0,1,0,,0
Galiléia,43551,Brazil,auto_econom,0,1,0,,0
Cafelândia,32352,Brazil,auto_econom,0,1,0,,0
Ouro Verde do Oeste,43519,Brazil,auto_econom,0,1,0,,0
Pensilvania,23325,Colombia,auto_econom,0,1,0,,0
Bom Jardim,21613,Brazil,auto_econom,0,1,0,,0
El Molino,42837,Colombia,auto_econom,0,1,0,,0
Vitoria,4519,Brazil,intercity_buses,0,1,0,,0
Mambaí,32596,Brazil,auto_econom,0,1,0,,0
Tinjacá,22665,Colombia,auto_econom,0,1,0,,0
San Jacinto,6550,Colombia,auto_econom,0,1,0,,0
Copala,24337,Mexico,auto_econom,0,1,0,,0
Chikkaballapur,14737,India,auto_econom,0,1,0.778,1.096,0
Pimpalgaon,16851,India,auto_econom,0,1,0.75,1.181,0
Boisar,14562,India,auto_econom,0,1,0.75,1.165,0
Nawabshah,5393,Pakistan,Rickshaw,0,1,0.75,1.141,0
Mandi Dabwali,16214,India,auto_econom,0,1,0.667,1.206,0
Джалал-Абад,752,Кыргызстан,auto_econom,0,1,0.667,1.172,0
Suriyawan,17496,India,auto_econom,0,1,0.667,1.165,0
Waslala,8133,Nicaragua,auto_econom,0,1,0.667,1.137,0
Cheria,10232,Algeria,auto_econom,0,1,0.667,1.116,0
Arequipa,4258,Peru,order_title_comfort,154,1517,0.204,1.15,0.102
Islamabad / Rawalpindi,5448,Pakistan,moto_econom,140687,1390577,0.241,1.105,0.101
Gonda,15199,India,auto_econom,0,1,0.667,1.114,0
Samalkha,17160,India,auto_econom,0,2,0.667,1.103,0
Santipur,17197,India,auto_econom,0,1,0.65,1.147,0
Sitapur,6665,India,auto_econom,0,2,0.633,1.183,0
Balichak,14225,India,auto_econom,0,1,0.625,1.097,0
Đồng Lê,21399,Vietnam,auto_econom,0,1,0.6,1.064,0
Borli Panchtan,14580,India,auto_econom,0,6,0.583,1.114,0
Phúc Yên,7185,Vietnam,auto_econom,0,2,0.571,1.153,0
Ghagga,15145,India,auto_econom,0,1,0.556,1.14,0
Mekhliganj,16310,India,auto_econom,0,1,0.556,1.108,0
Dhandhuka,14901,India,auto_econom,0,1,0.556,1.072,0
Mandi,16213,India,auto_econom,0,1,0.556,1.068,0
Павлодар,262,Казахстан,6-seater XL,12,121,0.127,1.055,0.099
Panskura,16738,India,auto_econom,0,1,0.548,1.094,0
Igatpuri,15368,India,auto_econom,0,1,0.538,1.097,0
Bahraich,6919,India,auto_econom,0,2,0.538,1.094,0
Bulandshahr,6761,India,auto_econom,0,1,0.517,1.143,0
Deir Mawas ( دير مواس ),19510,Egypt,auto_econom,0,7,0.516,1.156,0
Peshawar,5451,Pakistan,moto_econom,6203,63992,0.205,1.113,0.097
Metlili,12994,Algeria,auto_econom,0,1,0.5,1.244,0
Purwa,16921,India,auto_econom,0,1,0.5,1.224,0
Patuli,16792,India,auto_econom,0,2,0.5,1.15,0
Kais,12113,Algeria,auto_econom,0,1,0.5,1.146,0
Tamluk,17527,India,auto_econom,0,1,0.5,1.13,0
Kangra,21290,India,auto_econom,0,1,0.5,1.107,0
Guru Har Sahai,15245,India,auto_econom,0,1,0.5,1.106,0
Neem-Ka-Thana,16568,India,auto_econom,0,1,0.5,1.095,0
Sơn Tây,7180,Vietnam,auto_econom,0,1,0.5,1.093,0
Kalianda,21363,Indonesia,auto_econom,0,1,0.5,1.087,0
Курминское,19602,Казахстан,auto_econom,0,1,0.5,1.085,0
Kuala Krai,36711,Malaysia,auto_econom,0,1,0.5,1.069,0
Balurghat,14237,India,auto_econom,0,1,0.5,1.066,0
Жетекши,19595,Казахстан,auto_econom,0,1,0.5,1.054,0
Bijnor,14506,India,auto_econom,0,1,0.5,1.022,0
Santo Domingo,4825,Dominican Republic,moto_econom,76018,823292,0.277,1.221,0.092
Lahore,5388,Pakistan,moto_econom,277667,3027096,0.238,1.107,0.092
Sandakan,5924,Malaysia,auto_econom,0,1,0.471,1.365,0
Bolpur,14566,India,auto_econom,0,1,0.455,1.1,0
Raipur Rani,16954,India,auto_econom,0,2,0.448,1.145,0
Hathras,15308,India,auto_econom,0,1,0.444,1.214,0
Sidi Barrani ( سيدي براني ),11274,Egypt,auto_econom,0,1,0.444,1.183,0
Kalanaur,15580,India,auto_econom,0,1,0.444,1.082,0
Arambag,14055,India,auto_econom,0,1,0.429,1.142,0
Leh,16067,India,auto_econom,0,1,0.429,1.094,0
Sheikhupura,5384,Pakistan,moto_econom,318,3501,0.22,1.093,0.091
Ghanaur,15147,India,auto_econom,0,1,0.429,1.029,0
Nawabshah,5393,Pakistan,moto_econom,1,11,0.17,1.066,0.091
Unnao,6666,India,auto_econom,0,3,0.423,1.121,0
Al Fashn ( الفشن ),9287,Egypt,auto_econom,0,8,0.42,1.135,0
Shahapur,17290,India,auto_econom,0,2,0.417,1.121,0
Каракол,753,Кыргызстан,auto_econom,0,1,0.414,1.096,0
Chandausi,14639,India,auto_econom,0,1,0.412,1.138,0
Memari,16316,India,auto_econom,0,1,0.409,1.157,0
Río Blanco,8137,Nicaragua,auto_econom,0,2,0.4,1.213,0
Bhucho Mandi,14484,India,auto_econom,0,1,0.4,1.179,0
Timimoun ( تيميمون ),11550,Algeria,auto_econom,0,1,0.4,1.152,0
Porteirinha,22284,Brazil,auto_econom,0,1,0,,0
Коянды,6023,Казахстан,auto_econom,0,3,0.4,1.116,0
Shahzadpur,42929,India,auto_econom,0,1,0.4,1.112,0
Kalaiya,5955,Nepal,moto_econom,17,191,0.274,1.126,0.089
Bawiti,9788,Egypt,auto_econom,0,2,0.4,1.109,0
Zefta ( زفتى ),21262,Egypt,auto_econom,0,1,0.4,1.093,0
Ninh Bình,5770,Vietnam,auto_econom,0,2,0.4,1.093,0
Cairo (القاهرة),10155,Egypt,moto_econom,115377,1297897,0.183,1.115,0.089
M'Sila ( مسيلة ),13146,Algeria,auto_econom,0,4,0.39,1.12,0
Bakshi Ka Talab,14208,India,auto_econom,0,2,0.385,1.12,0
Itaunja,15390,India,auto_econom,0,4,0.385,1.076,0
Hetauda,5960,Nepal,moto_econom,86,980,0.214,1.118,0.088
Espera Feliz,21813,Brazil,auto_econom,0,1,0,,0
Balachaur,14209,India,auto_econom,0,8,0.375,1.141,0
San Cristóbal,7667,Dominican Republic,moto_econom,11,126,0.274,1.224,0.087
Cuttack,6736,India,auto_econom,0,1,0.364,1.178,0
Ghumarwin,15169,India,auto_econom,0,3,0.364,1.121,0
Dhangadhi,5968,Nepal,car_comfort_sea,0,1,0.364,1.114,0
Bhopal,5242,India,Ride A/C,0,1,0.364,1.063,0
Muradnagar,21317,India,auto_econom,0,6,0.362,1.129,0
Sahnewal,21307,India,auto_econom,0,8,0.362,1.108,0
Touggourt ( تڨرت ),11598,Algeria,auto_econom,0,1,0.357,1.173,0
Corumbá,5026,Brazil,intercity_buses,0,1,0,,0
Islamabad / Rawalpindi,5448,Pakistan,Rickshaw,0,2,0.357,1.172,0
Kiratpur Sahib,15859,India,auto_econom,0,2,0.355,1.184,0
Jitpur Simara,5956,Nepal,moto_econom,7,82,0.313,1.121,0.085
Manor,16256,India,auto_econom,0,1,0.353,1.101,0
Kozhikode,6712,India,auto_econom,0,3,0.353,1.075,0
Baraut,14297,India,auto_econom,0,1,0.351,1.18,0
Budhlada,14593,India,auto_econom,0,2,0.348,1.077,0
Rajgir,16973,India,auto_econom,0,1,0.333,1.26,0
Babrala,14138,India,auto_econom,0,1,0.333,1.208,0
Hòa Bình,7181,Vietnam,auto_econom,0,1,0.333,1.199,0
Nanded,6477,India,auto_econom,0,1,0.333,1.178,0
Damous ( الداموس ),10345,Algeria,auto_econom,0,3,0.333,1.155,0
Palwal,16714,India,auto_econom,0,1,0.333,1.139,0
Baggar,14173,India,auto_econom,0,2,0.333,1.134,0
Buria,14600,India,auto_econom,0,1,0.333,1.125,0
Muridke,23641,Pakistan,city_contractor_comfort_level_ride_mini,0,1,0.333,1.112,0
Muragachha,16406,India,auto_econom,0,1,0.333,1.099,0
Chirundu,10258,Zambia,auto_econom,0,7,0.333,1.093,0
Ratia,17043,India,auto_econom,0,2,0.333,1.09,0
Pisco,5618,Peru,mototaxi,0,2,0.333,1.081,0
Tapah,36229,Malaysia,auto_econom,0,2,0.333,1.075,0
Sultanpur Lodhi,6657,India,auto_econom,0,1,0.333,1.072,0
Vianí,22720,Colombia,auto_econom,0,1,0,,0
Bhiwani,6898,India,auto_econom,0,2,0.333,1.052,0
Sehara,17268,India,auto_econom,0,1,0.333,1.04,0
Cam Ranh,5759,Vietnam,6-seater,2,24,0.123,1.059,0.083
Quedas do Iguaçu,22307,Brazil,auto_econom,0,1,0,,0
Kashipur,15709,India,auto_econom,0,1,0.333,1.033,0
Sambhal,6770,India,auto_econom,0,1,0.333,1.024,0
Rapar,17034,India,auto_econom,0,1,0.333,1.015,0
Tozeur (توزر),11605,Tunisia,auto_econom_tunis,0,1,0.333,1.003,0
Tulsipur,5964,Nepal,auto_econom,0,5,0.327,1.105,0
Montanha,32463,Brazil,auto_econom,0,1,0,,0
Pandua,16727,India,auto_econom,0,10,0.317,1.132,0
Oued El Aneb,13504,Algeria,auto_econom,0,2,0.313,1.044,0
Aurangabad,6379,India,Rickshaw,0,2,0.311,1.063,0
Kapurthala,15664,India,auto_econom,0,1,0.308,1.138,0
Castelo,32196,Brazil,auto_econom,0,1,0,,0
Abohar,13894,India,auto_econom,0,1,0.3,1.133,0
Neral,16578,India,auto_econom,0,3,0.3,1.122,0
Islamabad / Rawalpindi,5448,Pakistan,intercity3,0,2,0.294,1.085,0
Gobardanga,15177,India,auto_econom,0,1,0.286,1.128,0
Kachhauna Patseni,15541,India,auto_econom,0,2,0.286,1.104,0
Srinagar,5238,India,auto_econom,0,1,0.286,1.089,0
Charkhi Dadri,14672,India,auto_econom,0,1,0.286,1.08,0
Kharagpur,6780,India,auto_econom,0,2,0.281,1.155,0
Rudauli,17091,India,auto_econom,0,2,0.28,1.147,0
Kaithal,15562,India,auto_econom,0,6,0.276,1.131,0
Mila ( ميلة ),19531,Algeria,auto_econom,0,12,0.274,1.165,0
San Pedro y San Pablo Ayutla,23995,Mexico,auto_econom,0,1,0,,0
Batika,14352,India,auto_econom,0,1,0.273,1.085,0
Mongu,13090,Zambia,auto_econom,0,2,0.273,1.07,0
Alexandria (الإسكندرية),9415,Egypt,moto_econom,11684,148301,0.14,1.12,0.079
Kheta Sarai,15828,India,auto_econom,0,2,0.273,1.049,0
Karachi,5396,Pakistan,moto_econom,65765,835065,0.109,1.054,0.079
Poonch,16887,India,auto_econom,0,1,0.273,1.022,0
Secunderabad,6758,India,auto_econom,0,1,0.271,1.116,0
Pataudi,16769,India,auto_econom,0,5,0.267,1.161,0
Тараз,235,Казахстан,6-seater XL,28,360,0.107,1.081,0.078
Barara,14294,India,auto_econom,0,2,0.263,1.057,0
Kulti,6781,India,auto_econom,0,2,0.258,1.057,0
Dhangadhi,5968,Nepal,moto_econom,2,26,0.256,1.11,0.077
Ibaté,21883,Brazil,auto_econom,0,1,0,,0
Toca,22941,Colombia,auto_econom,0,1,0,,0
Bhilai,6688,India,auto_econom,0,1,0.25,1.212,0
Астана (Нур-Султан),150,Казахстан,order_title_comfort,529,6838,0.158,1.082,0.077
Aïn Boucif,9218,Algeria,auto_econom,0,8,0.25,1.187,0
Ketereh,5907,Malaysia,auto_econom,0,4,0.25,1.175,0
Angul,14030,India,auto_econom,0,1,0.25,1.172,0
Chiplun,14750,India,auto_econom,0,1,0.25,1.168,0
Birine ( البيرين ),9933,Algeria,auto_econom,0,2,0.25,1.163,0
Jinotega,5541,Nicaragua,auto_econom,0,4,0.25,1.154,0
Каскелен,174,Казахстан,auto_econom_karaganda,0,4,0.25,1.09,0
Elísio Medrado,42853,Brazil,auto_econom,0,1,0,,0
Fazilka,15066,India,auto_econom,0,3,0.25,1.084,0
Neemrana,16569,India,auto_econom,0,1,0.25,1.074,0
Nagpur,6380,India,Rickshaw,0,1,0.25,1.047,0
Hussainpur,15357,India,auto_econom,0,2,0.25,1.044,0
Nabadwip,16430,India,auto_econom,0,1,0.25,1.038,0
Bhawanigarh,14453,India,auto_econom,0,2,0.24,1.131,0
Meerut,6397,India,Rickshaw,0,3,0.24,1.106,0
Vehari,23630,Pakistan,Ride A/C,0,11,0.238,1.118,0
Asansol,6772,India,auto_econom,0,2,0.238,1.076,0
El Badari ( البدارى ),19512,Egypt,auto_econom,0,6,0.237,1.176,0
Relizane ( غليزان ),19536,Algeria,auto_econom,0,4,0.233,1.16,0
Basirhat,14341,India,auto_econom,0,3,0.233,1.072,0
Kuala Lumpur,5910,Malaysia,6-seater XL,1795,24665,0.234,1.212,0.073
Dhaliara,21266,India,auto_econom,0,4,0.227,1.051,0
Trujillo,4257,Peru,order_title_comfort,436,5936,0.203,1.176,0.073
Nahan,16465,India,auto_econom,0,2,0.227,1.051,0
Bardhaman (Burdwan),6776,India,auto_econom,0,13,0.224,1.096,0
Samaná,42790,Colombia,auto_econom,0,1,0,,0
Becal,24330,Mexico,auto_econom,0,1,0,,0
Maracaçumé,32337,Brazil,auto_econom,0,1,0,,0
Kalikapur,15593,India,auto_econom,0,1,0.222,1.105,0
Бадам,19582,Казахстан,auto_econom,0,8,0.22,1.222,0
Dighirpar,14961,India,auto_econom,0,6,0.22,1.128,0
Hassi Messaoud ( حاسي مسعود ),11053,Algeria,auto_econom,0,3,0.219,1.118,0
Dakhla Oasis,10327,Egypt,auto_econom,0,5,0.217,1.09,0
Turmequé,22886,Colombia,auto_econom,0,1,0,,0
Boaco,8151,Nicaragua,auto_econom,0,11,0.216,1.131,0
Johor Bahru,5901,Malaysia,6-seater XL,322,4537,0.215,1.191,0.071
El Khroub ( الخروب ),10605,Algeria,auto_econom,0,16,0.216,1.099,0
San Rafael del Sur,8152,Nicaragua,auto_econom,0,11,0.216,1.073,0
Bagru,14180,India,auto_econom,0,2,0.214,1.101,0
Vinh,5769,Vietnam,auto_econom,0,3,0.214,1.088,0
Hisar,6639,India,auto_econom,0,3,0.207,1.133,0
Састобе,6050,Казахстан,auto_econom,0,5,0.207,1.124,0
Temerloh,5915,Malaysia,auto_econom,0,23,0.206,1.133,0
La Paz y el Alto,6157,Bolivia,moto_econom,2,28,0.054,1.041,0.071
El Koudia ( الكدية ),10606,Algeria,auto_econom,0,2,0.2,1.398,0
Hardoi,15280,India,auto_econom,0,1,0.2,1.126,0
Azamgarh,14126,India,auto_econom,0,1,0.2,1.092,0
Mandideep,16216,India,auto_econom,0,11,0.2,1.068,0
Sidi Aïssa ( سيدي عيسى ),11272,Algeria,auto_econom,0,1,0.2,1.028,0
Jalgaon,6726,India,auto_econom,0,1,0.2,1.024,0
Huaraz,5617,Peru,Trimoto,0,1,0.2,1.011,0
Dishna ( دشنا ),10462,Egypt,auto_econom,0,50,0.199,1.131,0
Arequipa,4258,Peru,6-seater,38,550,0.182,1.161,0.069
Maresias,32610,Brazil,auto_econom,0,1,0,,0
Bir al-Abd,9928,Egypt,auto_econom,0,2,0.188,1.093,0
Hoshiarpur,6650,India,auto_econom,0,4,0.184,1.112,0
Gamarra,23188,Colombia,auto_econom,0,1,0,,0
Xicotepec,24996,Mexico,auto_econom,0,1,0,,0
Paranapiacaba,32651,Brazil,auto_econom,0,1,0,,0
Rafael Lara Grajales,24564,Mexico,auto_econom,0,1,0,,0
Ijebu Igbo,11951,Nigeria,auto_econom,0,1,0.176,1.079,0
Surabaya,5667,Indonesia,6-seater XL,700,10246,0.219,1.165,0.068
Al Kurdi,9314,Egypt,auto_econom,0,5,0.175,1.182,0
Montes Claros,4169,Brazil,order_title_comfort,0,1,0,,0
Quảng Ngãi,5778,Vietnam,auto_econom,0,6,0.174,1.127,0
Thanh Hoa,5791,Vietnam,auto_econom,0,2,0.172,1.191,0
Taquaritinga do Norte,32375,Brazil,auto_econom,0,1,0,,0
Tébessa ( تبسة ),11496,Algeria,auto_econom,0,5,0.169,1.154,0
Bhimdatta,5969,Nepal,moto_econom,1,15,0.372,1.183,0.067
Ghorahi,5963,Nepal,moto_econom,1,15,0.337,1.139,0.067
Birendranagar,5948,Nepal,moto_econom,2,30,0.284,1.128,0.067
Marialva,22073,Brazil,moto_econom,0,1,0,,0
Guemar,10948,Algeria,auto_econom,0,1,0.167,1.239,0
Corinto,8139,Nicaragua,auto_econom,0,3,0.167,1.216,0
El Viejo,8160,Nicaragua,auto_econom,0,1,0.167,1.212,0
Abbottabad,5434,Pakistan,moto_econom,842,12562,0.126,1.1,0.067
Tanjung Tualang,36231,Malaysia,auto_econom,0,5,0.167,1.139,0
Jalalabad,15433,India,auto_econom,0,1,0.167,1.129,0
Oued Athmania,13503,Algeria,auto_econom,0,1,0.167,1.079,0
Malout,16186,India,auto_econom,0,2,0.167,1.076,0
San Salvador,4195,El Salvador,moto_econom,23034,348608,0.219,1.179,0.066
Узынагаш,4048,Казахстан,auto_econom_karaganda,0,2,0.167,1.057,0
Manaus,4524,Brazil,intercity_buses,0,1,0,,0
Kon Tum,5762,Vietnam,auto_econom,0,2,0.167,1.051,0
Santa Ana,6116,El Salvador,moto_econom,18,272,0.15,1.289,0.066
Anápolis,4759,Brazil,intercity_buses,0,1,0,,0
Phillaur,21303,India,auto_econom,0,1,0.167,1.036,0
Lal Gopalganj Nindaura,16039,India,auto_econom,0,1,0.167,1.013,0
Beni Suef (بني سويف),9859,Egypt,car_comfort,0,2,0.163,1.169,0
Баймурат,31318,Казахстан,auto_econom,0,21,0.163,1.066,0
Tanis,11454,Egypt,auto_econom,0,4,0.154,1.243,0
Moga,6654,India,auto_econom,0,1,0.152,1.093,0
Vijayawada,6367,India,auto_econom,0,1,0.15,1.095,0
Piraí,22253,Brazil,auto_econom,0,1,0,,0
Chincha,5612,Peru,mototaxi,0,5,0.143,1.247,0
Maurawan,16291,India,auto_econom,0,1,0.143,1.23,0
Villavicencio,4516,Colombia,auto_econom_nocomment,0,1,0,,0
Hamirpur,15268,India,auto_econom,0,1,0.143,1.189,0
Bilaspur,14521,India,auto_econom,0,4,0.143,1.152,0
Banaigarh,14245,India,auto_econom,0,1,0.143,1.106,0
Bettiah,14398,India,auto_econom,0,1,0.143,1.03,0
Hải Dương,5756,Vietnam,auto_econom,0,1,0.143,1.029,0
Bolívar,23159,Colombia,auto_econom,0,1,0,,0
Jaipur,5250,India,moto_econom,41,641,0.075,1.044,0.064
MDaourouch,12941,Algeria,auto_econom,0,1,0.143,1.008,0
Rajkot,6372,India,auto_econom,0,1,0.143,1.005,0
Mogotes,23032,Colombia,auto_econom,0,1,0,,0
Темирлановка,5330,Казахстан,auto_econom,0,13,0.14,1.243,0
Salatiga,5664,Indonesia,auto_econom,0,15,0.14,1.058,0
Vehari,23630,Pakistan,auto_econom,0,3,0.138,1.093,0
Maghnia ( مغنية ),19530,Algeria,auto_econom,0,2,0.138,1.068,0
Mohammadia ( المحمدية ),19532,Algeria,auto_econom,0,6,0.136,1.175,0
Saida (صيدا),11293,Lebanon,auto_econom_dublicate,0,18,0.134,1.287,0
Firozpur Cantonment,15069,India,auto_econom,0,1,0.133,1.1,0
Tupiza,6851,Bolivia,auto_econom,0,12,0.132,1.121,0
Caldas,42842,Colombia,auto_econom,0,1,0,,0
Richards Bay,4303,South Africa,auto_econom,0,6,0.131,1.077,0
Apaxtla de Castrejon,24356,Mexico,auto_econom,0,1,0,,0
Unchahar,17721,India,auto_econom,0,2,0.125,1.078,0
San Mateo,22746,Colombia,auto_econom,0,1,0,,0
Medenine (مدنين),12950,Tunisia,auto_econom_tunis,0,1,0.125,1.036,0
Mysore,6469,India,auto_econom,0,5,0.124,1.142,0
Oued Zem (واد زم),13506,Morocco,auto_econom_dublicate,0,7,0.123,1.175,0
Gwalior,6377,India,auto_econom,0,4,0.123,1.064,0
Sibu,5929,Malaysia,auto_econom,0,5,0.122,1.288,0
Guaraí,21867,Brazil,auto_econom,0,1,0,,0
Pandeglang,7044,Indonesia,auto_econom,0,3,0.118,1.015,0
Vetagrande,24405,Mexico,auto_econom,0,1,0,,0
Sfax (صفاقس),11212,Tunisia,auto_econom_tunis,0,13,0.112,1.138,0
Panama,5548,Panama,order_title_comfort,168,2784,0.137,1.13,0.06
Labuan Bajo,7114,Indonesia,auto_econom,0,4,0.111,1.031,0
Chandigarh,5249,India,auto_econom,0,10,0.108,1.052,0
Surat,6370,India,moto_econom,14,234,0.091,1.07,0.06
Esteli,6089,Nicaragua,auto_econom,0,8,0.106,1.063,0
Chinandega,5538,Nicaragua,auto_econom,0,1,0.105,1.047,0
Nagarote,8149,Nicaragua,moto_econom,1,17,0.219,1.144,0.059
Jabalpur,6376,India,auto_econom,0,3,0.104,1.032,0
Essaouira (الصويرة),10684,Morocco,taxi_morocco_siniy,0,1,0.1,1.186,0
Gabhana,15073,India,auto_econom,0,1,0.1,1.16,0
Jakarta and Jabodetabek area,5676,Indonesia,6-seater XL,495,8359,0.173,1.163,0.059
Buenos Aires,5483,Argentina,moto_econom,815,13779,0.12,1.137,0.059
Bhadson,14415,India,auto_econom,0,2,0.1,1.058,0
Dar es Salaam,4204,Tanzania,moto_econom,1,17,0.06,1.124,0.059
Manado,5640,Indonesia,6-seater XL,402,6761,0.057,1.093,0.059
Balikpapan,5635,Indonesia,moto_econom,6,101,0.051,1.056,0.059
Balikpapan,5635,Indonesia,6-seater XL,1,17,0.03,1.051,0.059
El Gamalia (الجماليه‎),23414,Egypt,auto_econom,0,4,0.096,1.138,0
Faisalabad,5380,Pakistan,auto_econom,0,21,0.096,1.084,0
San Vicente de Cañete,9095,Peru,Trimoto,0,2,0.091,1.177,0
Cape Town,4300,South Africa,auto_econom,0,2,0.091,1.115,0
El Sauce,8117,Nicaragua,auto_econom,0,1,0.091,1.035,0
Mascara ( معسكر ),12870,Algeria,auto_econom,0,16,0.089,1.165,0
Jalandhar,6483,India,moto_econom,7,121,0.158,1.095,0.058
Muzaffarpur,6686,India,auto_econom,0,1,0.088,1.209,0
Pio XII,32308,Brazil,auto_econom,0,1,0,,0
Prado,22295,Brazil,auto_econom,0,1,0,,0
Kediri,5669,Indonesia,6-seater XL,5,86,0.138,1.15,0.058
Nabeul (نابل),13225,Tunisia,auto_econom_tunis,0,22,0.087,1.13,0
Samana,17161,India,auto_econom,0,2,0.087,1.043,0
Pastos Bons,32544,Brazil,auto_econom,0,1,0,,0
Mangalore,6471,India,auto_econom,0,2,0.083,1.216,0
Shamli,17306,India,auto_econom,0,2,0.083,1.215,0
Ranchi,5239,India,auto_econom,0,13,0.083,1.15,0
Sorong,5631,Indonesia,auto_econom,0,27,0.083,1.036,0
Villa El Carmen,8118,Nicaragua,auto_econom,0,16,0.08,1.16,0
Faizabad,15041,India,auto_econom,0,12,0.078,1.079,0
Phan Rang - Tháp Chàm,7183,Vietnam,auto_econom,0,6,0.077,1.194,0
Saïda ( سعيدة ),13832,Algeria,auto_econom,0,1,0.077,1.191,0
Шахан,3833,Казахстан,auto_econom,0,15,0.077,1.182,0
Batroun (البترون),26301,Lebanon,auto_econom_dublicate,0,17,0.077,1.16,0
Sig ( سيڨ ),19539,Algeria,auto_econom,0,11,0.077,1.153,0
Jaén,6126,Peru,auto_econom,0,39,0.076,1.126,0
Byblos (جبيل),10141,Lebanon,auto_econom_dublicate,0,12,0.075,1.276,0
Arivechi,23972,Mexico,auto_econom,0,1,0,,0
El-Tor,10630,Egypt,auto_econom,0,13,0.074,1.112,0
Aïn M'lila ( عين ميلة ),9233,Algeria,auto_econom,0,4,0.074,1.075,0
Dhaka (ঢাকা),5718,Bangladesh,moto_econom,7965,148872,0.173,1.101,0.054
Putina,19960,Peru,auto_econom,0,7,0.073,1.126,0
Palangkaraya,7073,Indonesia,auto_econom,0,2,0.071,1.22,0
Jammu,6901,India,auto_econom,0,3,0.071,1.162,0
Карамурт,23858,Казахстан,auto_econom,0,3,0.071,1.072,0
Акмол (Малиновка),4051,Казахстан,auto_econom,0,9,0.071,1.062,0
Mullanpur Dakha,21297,India,auto_econom,0,5,0.071,1.051,0
Botucatu,5084,Brazil,moto_econom,0,1,0,,0
Карабулак (Сайрамский район),21239,Казахстан,auto_econom,0,11,0.07,1.078,0
Digha,14958,India,auto_econom,0,2,0.069,1.086,0
Tuy Hòa,5774,Vietnam,auto_econom,0,55,0.069,1.085,0
Kendari,5648,Indonesia,auto_econom,0,5,0.068,1.198,0
Al-Qusayr (  القصير ),9387,Egypt,auto_econom,0,18,0.068,1.11,0
Karjat,15686,India,auto_econom,0,2,0.068,1.078,0
Bou Saâda ( بوسعادة ),10022,Algeria,auto_econom,0,1,0.067,1.279,0
Badhni Kalan,14157,India,auto_econom,0,2,0.067,1.132,0
Alwar,6658,India,auto_econom,0,1,0.067,1.117,0
Haridwar,6771,India,auto_econom,0,17,0.067,1.059,0
Кызылорда,257,Казахстан,auto_econom_karaganda,0,1,0.067,1.025,0
Ado Ekiti,4320,Nigeria,auto_econom,0,1,0.065,1.178,0
Kampos,38223,Cyprus,co_ride_cyprus,0,9,0.065,1.14,0
Descalvado,21792,Brazil,auto_econom,0,1,0,,0
Rahim Yar Khan,5436,Pakistan,Rickshaw,0,2,0.065,1.074,0
Gorontalo,5638,Indonesia,Rickshaw,0,9,0.065,1.016,0
Maraimalai Nagar,16265,India,auto_econom,0,1,0.063,1.093,0
Nabha,21315,India,auto_econom,0,2,0.063,1.078,0
Khénifra (خنيفرة‎),25223,Morocco,auto_econom_dublicate,0,10,0.062,1.032,0
Potchefstroom,13623,South Africa,auto_econom,0,112,0.061,1.111,0
La Paz Centro,8148,Nicaragua,auto_econom,0,9,0.059,1.246,0
Sullana,5610,Peru,Trimoto,0,2,0.059,1.062,0
Kafue,12102,Zambia,auto_econom,0,1,0.059,1.024,0
Caçador,21643,Brazil,auto_econom,0,1,0,,0
Huánuco,5613,Peru,Trimoto,0,106,0.056,1.172,0
Darbhanga,6682,India,auto_econom,0,2,0.056,1.007,0
Purulia,16919,India,auto_econom,0,1,0.056,1.005,0
Hueytamalco,24807,Mexico,auto_econom,0,1,0,,0
Araraquara,4565,Brazil,moto_econom,0,1,0,,0
Ahmednagar,6722,India,auto_econom,0,1,0.054,1.152,0
Puerto Caicedo,23012,Colombia,auto_econom,0,1,0,,0
Durgapur,6491,India,auto_econom,0,12,0.053,1.121,0
Chichigalpa,8157,Nicaragua,auto_econom,0,10,0.053,1.077,0
El Doncello,23234,Colombia,auto_econom,0,1,0,,0
Valença do Piauí,32273,Brazil,auto_econom,0,1,0,,0
